study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_sd	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2021	NA	group_po	3.0	PO5	4.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_ng_mean	93.160276581255	40.3063906504627	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_ng	88.3116883116883	NA	15.5844155844157	NA	ng/ml	NA
Frost2021	NA	group_po	3.0	PO5	6.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_ng_mean	63.0957344480193	33.4238369254877	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_ng	57.1428571428572	NA	7.7922077922078	NA	ng/ml	NA
Frost2021	NA	group_po	3.0	PO5	8.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_ng_mean	51.0143441546432	27.0239364800521	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_ng	46.7532467532468	NA	7.7922077922078	NA	ng/ml	NA
Frost2021	NA	group_po	3.0	PO5	12.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_ng_mean	27.3389360552262	12.8539013451048	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_ng	25.974025974026	NA	7.7922077922078	NA	ng/ml	NA
Frost2021	NA	group_po	3.0	PO5	18.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_ng_mean	13.4979619400071	5.82333151073281	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_ng	18.1818181818182	NA	7.7922077922078	NA	ng/ml	NA
Frost2021	NA	group5	6.0	IV5	0.05	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	413.864559054213	134.997994142491	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	6.99130434782608	NA	0.678260869565221	NA	IU/ml	NA
Frost2021	NA	group5	6.0	IV5	0.166666666666667	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	290.804774482814	32.475007136135	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	5.2695652173913	NA	0.57391304347826	NA	IU/ml	NA
Frost2021	NA	group5	6.0	IV5	0.5	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	219.278559014859	24.487468548182	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	3.80869565217391	NA	0.62608695652174	NA	IU/ml	NA
Frost2021	NA	group5	6.0	IV5	1.0	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	159.611851004429	37.639123318472	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	3.13043478260869	NA	0.62608695652174	NA	IU/ml	NA
Frost2021	NA	group5	6.0	IV5	2.0	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	143.57807377771	10.499511529321	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	2.50434782608695	NA	0.52173913043478	NA	IU/ml	NA
Frost2021	NA	group5	6.0	IV5	3.0	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	133.794044270869	20.283541036162	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	2.08695652173913	NA	0.10434782608696	NA	IU/ml	NA
Frost2021	NA	group5	6.0	IV5	4.0	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	116.180729641395	22.419022015457	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	1.77391304347826	NA	0.10434782608696	NA	IU/ml	NA
Frost2021	NA	group5	6.0	IV5	6.0	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	73.4345407410224	14.1704273217209	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	1.14782608695652	NA	0.15652173913043	NA	IU/ml	NA
Frost2021	NA	group5	6.0	IV5	8.0	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	53.4526632608002	10.3145886424325	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.886956521739131	NA	0.104347826086956	NA	IU/ml	NA
Frost2021	NA	group5	6.0	IV5	12.0	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	26.8160937420765	6.2702133667306	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.365217391304348	NA	0.156521739130435	NA	IU/ml	NA
Frost2021	NA	group5	6.0	IV5	18.0	hr	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	12.3370002810824	2.3608412012766	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	IV5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.208695652173913	NA	0.156521739130434	NA	IU/ml	NA
Frost2021	NA	group_po	3.0	PO5	0.5	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	16.4204333888716	14.6471657094666	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.417391304347825	NA	0.782608695652175	NA	IU/ml	NA
Frost2021	NA	group_po	3.0	PO5	1.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	54.7597603042194	40.5087336011895	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.782608695652175	NA	0.626086956521735	NA	IU/ml	NA
Frost2021	NA	group_po	3.0	PO5	2.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	78.0382806346953	49.0956193875278	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	1.04347826086956	NA	0.365217391304343	NA	IU/ml	NA
Frost2021	NA	group_po	3.0	PO5	3.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	93.160276581255	48.8857581463101	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	1.56521739130434	NA	0.31304347826087	NA	IU/ml	NA
Frost2021	NA	group_po	3.0	PO5	4.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	93.160276581255	40.3063906504627	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	1.40869565217391	NA	0.4695652173913	NA	IU/ml	NA
Frost2021	NA	group_po	3.0	PO5	6.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	63.0957344480193	33.4238369254877	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.886956521739131	NA	0.104347826086956	NA	IU/ml	NA
Frost2021	NA	group_po	3.0	PO5	8.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	51.0143441546432	27.0239364800521	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.730434782608696	NA	0.156521739130435	NA	IU/ml	NA
Frost2021	NA	group_po	3.0	PO5	12.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	27.3389360552262	12.8539013451048	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.365217391304348	NA	0.156521739130436	NA	IU/ml	NA
Frost2021	NA	group_po	3.0	PO5	18.0	hr	concentration	apixaban	plasma	LC/MS	PO5_apixaban_plasma_vs_Anti-factor Xa activity_IU_mean	13.4979619400071	5.82333151073281	ng/ml	Anti-factor Xa activity	plasma	coagulation assay	PO5_Anti-factor Xa activity_vs_apixaban_mean_IU	0.26086956521739	NA	0.156521739130435	NA	IU/ml	NA
